,Unnamed: 0,RefId,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelType,VehOdo,Nationality,AAAP,AACP,ARAP,ARCP,CAAP,CACP,CRAP,CRCP,BYRNO,VNST,VehBCost,WarrantyCost,PurchYear,PurchMonth,PurchDay,PurchWeekDay,EngineLiters,NumCylinders,4X4,WheelDrive,NumDoors,PCA1,PCA2,IsBadBuy
3900,18346,11205,1/25/2010,MANHEIM,2007.0,3.0,CHRYSLER,CARAVAN GRAND,SE,MINIVAN,BLUE,AUTO,UNKNOWN,74866,AMERICAN,6542.0,8074.0,10559.0,12080.0,8158.0,10088.0,12268.0,14284.0,21973,NC,6100.0,1623,2010.0,1.0,25.0,Monday,3.3,6.0,NO,Front,4.0,6320.804579451178,-896.5933603706143,0
3901,30391,49856,7/29/2009,OTHER,2005.0,4.0,FORD,TAURUS,SE,SEDAN,MAROON,AUTO,Covers,74173,AMERICAN,3706.0,4800.0,4502.0,5684.0,3668.0,4777.0,4461.0,5659.0,835,AZ,4175.0,920,2009.0,7.0,29.0,Wednesday,3.0,6.0,0,0,4.0,-9955.10287539936,1263.7923844845207,0
3902,37153,51166,3/31/2010,OTHER,2007.0,3.0,GM,IMPALA,LS,SEDAN,SILVER,AUTO,Covers,95244,AMERICAN,8562.0,9797.0,11621.0,13129.0,8059.0,9349.0,11322.0,12789.0,835,AZ,6695.0,2351,2010.0,3.0,31.0,Wednesday,1.0244296330079692,7.0,0,0,4.0,7076.625747957045,-313.71659746691694,0
3903,33939,38334,10/6/2010,MANHEIM,2007.0,3.0,KIA,SPECTRA,EX,SEDAN,BLACK,AUTO,Covers,57526,KOREAN,5313.0,6312.0,8523.0,9336.0,5303.0,6382.0,8586.0,9861.0,8655,TX,6245.0,505,2010.0,10.0,6.0,Wednesday,3.0789772969052147,7.0,0,0,4.0,-1724.6481858537054,-1115.5243746967099,0
3904,7646,20260,3/16/2010,MANHEIM,2005.0,5.0,CHRYSLER,GRAND CHEROKEE,Lar,WAGON,RED,AUTO,Alloy,71429,AMERICAN,8747.0,10129.0,12385.0,14272.0,8141.0,9490.0,12180.0,13503.0,22916,CO,9540.0,1740,2010.0,3.0,16.0,Tuesday,3.4736647759498487,7.0,NO,0,4.0,8673.938506977827,-1129.946159269362,0
3905,12261,22473,6/18/2009,MANHEIM,2006.0,3.0,CHRYSLER,STRATUS,SXT,SEDAN,BLUE,AUTO,Covers,64920,AMERICAN,5480.0,6461.0,6418.0,7478.0,5638.0,6512.0,6589.0,7533.0,99750,TX,5500.0,1215,2009.0,6.0,18.0,Thursday,2.7,6.0,0,0,4.0,-4729.180636449219,1674.8375556013568,0
3906,10737,19969,12/15/2009,OTHER,2005.0,4.0,FORD,FIVE HUNDRED,SE,SEDAN,GOLD,AUTO,Covers,81395,AMERICAN,4874.0,6103.0,9420.0,10570.0,5337.0,6416.0,9545.0,10621.0,21053,CA,5905.0,1633,2009.0,12.0,15.0,Tuesday,3.258009193504241,4.0,0,0,4.0,-393.37872337427694,-2517.0795426273435,0
3907,12288,58792,7/21/2010,MANHEIM,2006.0,4.0,CHRYSLER,SEBRING,Tou,SEDAN,BLUE,AUTO,Alloy,87064,AMERICAN,4792.0,5300.0,8034.0,8584.0,5806.0,6876.0,9556.0,10473.0,20234,WA,4080.0,1373,2010.0,7.0,21.0,Wednesday,2.9968510795943453,6.0,0,0,4.0,-1774.5325000006906,-1074.8639018749968,0
3908,54498,72838,9/2/2009,ADESA,2003.0,6.0,GM,TRAILBLAZER,SES,SEDAN,BLUE,AUTO,Covers,84973,AMERICAN,3390.0,4581.0,4161.0,5447.0,3417.0,4338.0,4190.0,5185.0,18881,GA,4000.0,853,2009.0,2.0,11.0,Wednesday,3.0,6.0,0,0,4.0,-9927.646611476132,317.69475192173127,0
3909,18361,72208,7/1/2010,ADESA,2004.0,6.0,FORD,TAURUS,SES,SEDAN,SILVER,AUTO,Alloy,77703,AMERICAN,3096.0,4406.0,5989.0,7964.0,3034.0,4084.0,6073.0,7531.0,19064,TX,4555.0,920,2010.0,7.0,1.0,Thursday,2.636609965833592,8.0,0,0,4.0,-7826.4004902398465,-1868.1510110964396,0
3910,47111,52855,4/29/2009,MANHEIM,2005.0,4.0,GM,TAURUS,EX,SEDAN,BLUE,AUTO,Alloy,79559,AMERICAN,3110.0,3855.0,3859.0,4663.0,3342.0,4112.0,4109.0,4941.0,8655,TN,5515.0,1272,2009.0,2.0,12.0,Wednesday,2.0,4.0,0,0,4.0,-6505.3093087944435,-1680.6589409174371,0
3911,24358,1039,4/27/2010,ADESA,2006.0,4.0,KIA,SPECTRA,EX,SEDAN,RED,AUTO,Covers,54350,KOREAN,5826.0,6668.0,9066.0,9757.0,4687.0,5506.0,7759.0,8839.0,1231,IA,6225.0,505,2010.0,4.0,27.0,Tuesday,3.099972492444698,5.0,0,0,4.0,-2272.725607274671,-1450.3042012012586,0
3912,6418,11218,1/25/2010,MANHEIM,2008.0,2.0,GM,HHR,LT,SUV,GREY,AUTO,UNKNOWN,78673,AMERICAN,7966.0,9374.0,11706.0,13381.0,8218.0,8918.0,11718.0,12495.0,21973,NC,7700.0,803,2010.0,1.0,25.0,Monday,2.2,7.0,0,0,4.0,6834.405369403833,-949.2700714386792,0
3913,34618,53072,10/20/2010,MANHEIM,2007.0,3.0,KIA,SPECTRA,EX,SEDAN,GOLD,AUTO,Covers,80201,KOREAN,5187.0,6147.0,8600.0,9420.0,5439.0,6683.0,8543.0,9456.0,18111,TN,5360.0,594,2010.0,10.0,20.0,Wednesday,2.52406641141968,7.0,0,0,4.0,-1794.0997491774285,-1000.847139773683,0
3914,53622,17537,9/21/2010,MANHEIM,2007.0,3.0,GM,PT CRUISER,Bas,SUV,GREY,MANUAL,Alloy,95034,AMERICAN,7763.0,9662.0,11218.0,13243.0,7155.0,8574.0,10899.0,12123.0,52644,TX,7200.0,2351,2010.0,12.0,17.0,Tuesday,2.2,4.0,YES,0,4.0,4268.558295506083,50.663368817979716,0
3915,56908,27326,2/11/2009,OTHER,2004.0,6.0,FORD,ION,S,COUPE,SILVER,MANUAL,Alloy,73891,AMERICAN,3506.0,4256.0,7054.0,8563.0,3922.0,4708.0,7003.0,7637.0,835,AZ,5370.0,1103,2010.0,12.0,16.0,Wednesday,1.8,4.0,0,0,4.0,-2326.3842454165883,1828.365801574057,0
3916,7831,44506,2/18/2009,MANHEIM,2007.0,2.0,CHRYSLER,CHARGER,Bas,SEDAN,SILVER,AUTO,Covers,87532,AMERICAN,10513.0,11922.0,11854.0,13376.0,10934.0,12125.0,12309.0,13595.0,20392,MO,9615.0,1503,2009.0,2.0,18.0,Wednesday,2.7,6.0,0,0,4.0,10986.031537769997,2901.105429274566,0
3917,42538,1326,5/12/2009,ADESA,2006.0,3.0,GM,MUSTANG,SEL,MINIVAN,RED,AUTO,Covers,76225,AMERICAN,8696.0,10169.0,9892.0,11483.0,9242.0,10901.0,10481.0,12273.0,17212,TN,6860.0,2091,2009.0,1.0,27.0,Tuesday,3.0,6.0,NO,Front,4.0,-6999.94722137443,493.733833590147,0
3918,5730,4655,1/27/2009,MANHEIM,2006.0,3.0,CHRYSLER,COMMANDER,Bas,WAGON,WHITE,AUTO,Alloy,73908,AMERICAN,10606.0,11957.0,11954.0,13414.0,11133.0,12724.0,12524.0,14242.0,835,AZ,7390.0,1740,2009.0,1.0,27.0,Tuesday,3.7,6.0,NO,0,4.0,11674.274341074944,3056.522260808319,0
3919,2933,62542,4/22/2009,ADESA,2005.0,4.0,GM,MALIBU,LS,SEDAN,WHITE,AUTO,Alloy,85315,AMERICAN,5571.0,7127.0,6517.0,8197.0,5571.0,7127.0,6517.0,8197.0,21053,AZ,5230.0,1373,2009.0,4.0,22.0,Wednesday,3.5,6.0,0,0,4.0,-3736.587465929848,1749.452056404681,0
3920,26614,40015,2/5/2009,MANHEIM,2005.0,4.0,FORD,EXPLORER,XLS,SUV,BLACK,AUTO,Alloy,54118,AMERICAN,5598.0,7172.0,6546.0,8246.0,6460.0,7848.0,7477.0,8976.0,5546,FL,6465.0,920,2009.0,2.0,5.0,Thursday,4.0,6.0,NO,0,4.0,-2508.392554358746,2050.3921417278,0
3921,6045,12207,4/7/2009,OTHER,2006.0,3.0,GM,EQUINOX,LS,SUV,SILVER,AUTO,Covers,79912,AMERICAN,8918.0,11003.0,10131.0,12383.0,8918.0,11003.0,10131.0,12383.0,21053,CA,7835.0,1506,2009.0,4.0,7.0,Tuesday,3.4,6.0,YES,0,4.0,6885.3915946465695,2553.7317276279878,0
3922,42407,39049,1/28/2010,MANHEIM,2004.0,6.0,FORD,UPLANDER,XLT,SEDAN,GOLD,AUTO,Covers,73842,AMERICAN,7232.0,8772.0,11461.0,12815.0,7528.0,8875.0,11876.0,13958.0,8655,TX,3760.0,1455,2010.0,11.0,24.0,Thursday,4.6,8.0,0,0,4.0,407.18152227308417,1597.5178722801434,0
3923,12076,11917,4/2/2010,OTHER,2005.0,5.0,GM,G6,GT,SEDAN,MAROON,AUTO,Alloy,94603,AMERICAN,7362.0,8420.0,10200.0,11123.0,6328.0,7736.0,9870.0,11380.0,17212,TX,6985.0,1485,2010.0,4.0,2.0,Friday,2.4724197058318063,6.0,0,0,4.0,2768.916112003695,-645.7593150323913,0
3924,14487,54778,10/28/2009,OTHER,2003.0,6.0,CHRYSLER,DAKOTA PICKUP,Bas,CAB,WHITE,AUTO,Alloy,72311,AMERICAN,3600.0,4034.0,4388.0,4857.0,3068.0,3273.0,6428.0,6664.0,22808,OK,4205.0,1455,2009.0,10.0,28.0,Wednesday,3.9,6.0,NO,0,4.0,-10130.33792942092,-225.40329146912097,0
3925,47497,44489,2/11/2009,MANHEIM,2006.0,4.0,CHRYSLER,MAZDA3,ES,CAB,BLUE,AUTO,Alloy,82816,AMERICAN,6520.0,7700.0,10719.0,12659.0,6850.0,8032.0,9929.0,11142.0,20392,MO,6825.0,1633,2010.0,3.0,16.0,Wednesday,3.729626472639848,4.0,NO,0,4.0,-7118.743460543233,-1565.9389009684924,0
3926,7253,27217,8/5/2010,OTHER,2005.0,5.0,CHRYSLER,NEON,SXT,SEDAN,BLACK,AUTO,Alloy,44128,AMERICAN,3427.0,4425.0,6634.0,7924.0,3184.0,4214.0,6191.0,7506.0,8655,OK,5735.0,553,2010.0,8.0,5.0,Thursday,3.2242019050049784,5.0,0,0,4.0,-7372.462645630451,-1900.3160576814935,0
3927,7110,21087,8/4/2010,MANHEIM,2007.0,3.0,CHRYSLER,SEBRING,Bas,SEDAN,BLACK,AUTO,Covers,70474,AMERICAN,7711.0,8759.0,11283.0,12724.0,6923.0,8232.0,10673.0,11916.0,20833,TX,7960.0,1155,2010.0,8.0,4.0,Wednesday,4.463719226352597,4.0,0,0,4.0,4897.876682022039,-1301.475980143954,0
3928,46118,51750,6/16/2010,MANHEIM,2001.0,8.0,TOYOTA,SONATA,SES,UTILITY,RED,AUTO,Covers,76805,JAPANESE,1927.0,2685.0,2581.0,3400.0,2063.0,2889.0,2728.0,3620.0,23657,CO,7670.0,869,2009.0,2.0,18.0,Wednesday,3.0,6.0,NO,0,4.0,2580.973848254909,-1423.425158063565,0
3929,32060,7665,3/16/2009,MANHEIM,2004.0,5.0,CHRYSLER,SEBRING,LXi,SEDAN,SILVER,AUTO,Alloy,94663,AMERICAN,3490.0,4315.0,4269.0,5160.0,3121.0,4156.0,3871.0,4988.0,18880,NC,3700.0,1485,2009.0,3.0,16.0,Monday,2.7,6.0,0,0,4.0,-11334.648701096648,1089.7166979733388,0
3930,53806,24679,3/24/2010,MANHEIM,2003.0,6.0,CHRYSLER,PT CRUISER,LS,SEDAN,SILVER,AUTO,Alloy,74106,AMERICAN,5612.0,6802.0,6561.0,7846.0,5612.0,6802.0,6561.0,7846.0,21973,FL,4600.0,1155,2009.0,4.0,9.0,Wednesday,4.2,6.0,0,0,4.0,7848.2493405477135,-753.674273883889,0
3931,1847,47841,7/28/2010,MANHEIM,2005.0,5.0,FORD,TAURUS,SE,SEDAN,WHITE,AUTO,Covers,76392,AMERICAN,3592.0,4774.0,6887.0,8414.0,3038.0,4125.0,6303.0,7342.0,19638,FL,5650.0,920,2010.0,7.0,28.0,Wednesday,3.4326128375731004,6.0,0,0,4.0,-7011.947561605957,-2106.0781063711865,0
3932,30126,60704,12/16/2010,MANHEIM,2004.0,6.0,CHRYSLER,SEBRING,GTC,CONVERTIBLE,SILVER,AUTO,Alloy,69998,AMERICAN,3945.0,5210.0,7222.0,8577.0,3564.0,5007.0,7332.0,10301.0,23359,CA,4455.0,1118,2010.0,12.0,16.0,Thursday,4.586227666783326,6.0,0,0,2.0,-4547.1008807267,-2253.790504536835,0
3933,19015,65451,5/20/2009,MANHEIM,2006.0,3.0,GM,MALIBU,LT,SEDAN,GREY,AUTO,Alloy,66749,AMERICAN,6311.0,7450.0,7316.0,8546.0,6311.0,7450.0,7316.0,8546.0,99750,UT,5700.0,923,2009.0,5.0,20.0,Wednesday,2.2,4.0,0,0,4.0,-2201.0614255431274,1841.3856927770034,0
3934,49437,26115,11/10/2010,OTHER,2004.0,6.0,FORD,COBALT,35.329313148635975,SEDAN,BLUE,AUTO,Alloy,64960,AMERICAN,6458.0,7800.0,9598.0,10807.0,5952.0,7333.0,9667.0,11448.0,52598,SC,6000.0,825,2010.0,5.0,24.0,Wednesday,3.1386726858913714,7.0,0,0,4.0,-2863.205725466405,-1406.0500358849554,0
3935,34044,42214,9/8/2010,OTHER,2005.0,5.0,FORD,TAURUS,SEL,SEDAN,GOLD,AUTO,Alloy,80690,AMERICAN,4263.0,5048.0,7573.0,8471.0,4229.0,5489.0,7662.0,8774.0,17675,NC,5200.0,983,2010.0,9.0,8.0,Wednesday,3.37281208441037,4.0,0,0,4.0,-4553.11819443106,-1593.9529584770255,0
3936,49847,49323,6/3/2010,OTHER,2004.0,5.0,GM,NEON,Bas,SEDAN,BLACK,AUTO,Alloy,67188,AMERICAN,2969.0,3761.0,3707.0,4562.0,3191.0,3996.0,3946.0,4816.0,22808,OK,5335.0,1028,2009.0,2.0,11.0,Thursday,1.6,4.0,0,0,4.0,7559.2792054888005,2593.7379649073723,0
3937,403,53953,2/9/2010,OTHER,2008.0,2.0,CHRYSLER,PT CRUISER,Bas,SEDAN,BLUE,AUTO,Covers,50678,AMERICAN,6744.0,7345.0,9942.0,10623.0,7391.0,7886.0,10503.0,10964.0,99761,OK,6200.0,1086,2010.0,2.0,9.0,Tuesday,2.640479212968935,6.0,0,0,4.0,2370.829303174219,-495.45472495014803,0
3938,31741,8735,9/9/2010,MANHEIM,2007.0,3.0,ISUZU,ASCENDER,S,UTILITY,BLUE,AUTO,Alloy,82616,JAPANESE,10933.0,12772.0,14883.0,17387.0,10933.0,12772.0,14769.0,17253.0,8172,GA,8260.0,2152,2010.0,9.0,9.0,Thursday,2.098451272828336,6.0,YES,0,4.0,16773.585722325697,-447.2615267227733,0
3939,38689,42639,10/14/2010,MANHEIM,2006.0,4.0,KIA,SPECTRA,EX,SEDAN,GOLD,MANUAL,Covers,66039,KOREAN,4323.0,5338.0,7842.0,9155.0,4818.0,5893.0,8071.0,9791.0,18880,SC,5970.0,533,2010.0,10.0,14.0,Thursday,3.323097257957436,5.0,0,0,4.0,-3191.854312426882,-1725.5243156592646,0
3940,7344,72574,3/11/2009,ADESA,2004.0,5.0,CHRYSLER,LIBERTY,Ren,SUV,SILVER,AUTO,Alloy,67345,AMERICAN,7564.0,8543.0,8669.0,9726.0,6506.0,7718.0,7526.0,8835.0,18881,GA,6850.0,630,2009.0,3.0,11.0,Wednesday,3.7,6.0,NO,0,4.0,-142.98279958119497,1727.4469524693325,0
3941,2140,44999,10/6/2009,OTHER,2006.0,3.0,GM,IMPALA,LS,SEDAN,WHITE,AUTO,Covers,55125,AMERICAN,7247.0,8345.0,8327.0,9513.0,6129.0,7065.0,9888.0,11083.0,8655,AL,7625.0,1500,2009.0,10.0,6.0,Tuesday,3.5,6.0,0,0,4.0,959.2034171875653,352.74644365125204,0
3942,52768,7632,3/16/2009,MANHEIM,2007.0,3.0,HYUNDAI,GRAND CHEROKEE,ZX4,SEDAN,GREY,AUTO,Covers,61877,KOREAN,5666.0,7144.0,9446.0,10675.0,5472.0,6931.0,9007.0,10013.0,18880,NC,6000.0,533,2010.0,11.0,4.0,Monday,2.472917585279581,6.0,0,0,4.0,-439.9099165812939,2395.9098518115225,0
3943,8405,52378,12/15/2010,MANHEIM,2006.0,4.0,GMC,1500 SIERRA,SLE,CAB,GREEN,AUTO,Alloy,62241,AMERICAN,7020.0,7833.0,11265.0,12191.0,6572.0,9057.0,10501.0,13084.0,19662,TX,6835.0,1118,2010.0,12.0,15.0,Wednesday,4.3,7.0,0,0,4.0,4740.119977376709,-1614.6442324852405,0
3944,11264,25849,7/21/2010,OTHER,2003.0,7.0,GM,GRAND AM,SE,SEDAN,GREY,AUTO,Alloy,74470,AMERICAN,2547.0,3612.0,5250.0,6419.0,2496.0,3601.0,5658.0,6752.0,18880,SC,4400.0,2508,2010.0,7.0,21.0,Wednesday,4.4681942284980485,6.0,0,0,4.0,-9939.791350116062,-1610.673150323165,0
3945,47914,64068,11/11/2009,ADESA,2004.0,6.0,GM,PACIFICA,Her,SEDAN,RED,MANUAL,Alloy,52634,AMERICAN,3963.0,5233.0,8379.0,10139.0,4159.0,5509.0,7866.0,9669.0,21053,AZ,4530.0,671,2010.0,2.0,3.0,Wednesday,4.2,6.0,0,0,4.0,1382.1058115715305,-3477.4191072489034,0
3946,25615,6840,8/24/2010,MANHEIM,2004.0,6.0,FORD,ION,XLT,SUV,BLACK,AUTO,Alloy,73182,AMERICAN,8048.0,9248.0,12323.0,13632.0,7325.0,9009.0,10951.0,12562.0,835,AZ,10480.0,1038,2010.0,8.0,24.0,Tuesday,5.4,8.0,NO,0,4.0,6655.622968922371,-1476.2077017439613,0
3947,49252,47931,11/10/2010,MANHEIM,2004.0,5.0,GM,EXPLORER,GLS,SEDAN,RED,AUTO,Alloy,89664,AMERICAN,3364.0,4130.0,4133.0,4960.0,3364.0,4130.0,4133.0,4960.0,5546,FL,5050.0,1933,2009.0,5.0,21.0,Wednesday,2.0,4.0,0,0,4.0,-175.81041958013168,2037.2870497383026,0
3948,57488,31313,11/17/2010,OTHER,2005.0,4.0,KIA,ALERO,XLT,SEDAN,BLUE,AUTO,Covers,41303,KOREAN,6198.0,7561.0,7194.0,8666.0,7174.0,8906.0,8248.0,10118.0,99761,AZ,7200.0,482,2009.0,1.0,5.0,Wednesday,3.0,6.0,0,0,4.0,-2481.357947976572,408.6962462677667,0
3949,41955,32729,6/2/2009,MANHEIM,2007.0,3.0,GM,UPLANDER,LT,SEDAN,GREY,AUTO,Alloy,82165,AMERICAN,10262.0,12228.0,15041.0,16794.0,11905.0,14040.0,15616.0,18029.0,3453,CO,5780.0,1113,2010.0,1.0,27.0,Tuesday,3.6663125150724443,6.0,0,0,4.0,-7505.798998305927,395.218778380949,0
3950,2805,56120,5/20/2010,OTHER,2001.0,9.0,GM,REGAL,LS,SEDAN,GOLD,AUTO,Covers,83775,AMERICAN,3308.0,4317.0,5530.0,6313.0,2922.0,4101.0,5186.0,6000.0,8172,GA,5400.0,2452,2010.0,5.0,20.0,Thursday,4.985312654998032,7.0,0,0,4.0,-9614.845242412146,-530.8730203430944,0
3951,12612,22576,12/3/2009,MANHEIM,2007.0,2.0,GM,TORRENT,-124.55569883724445,WAGON,RED,AUTO,Alloy,60362,AMERICAN,10241.0,11544.0,14713.0,15347.0,10735.0,12718.0,14719.0,17369.0,8655,TX,9170.0,1215,2009.0,12.0,3.0,Thursday,2.778080615682992,6.0,NO,Front,4.0,15231.463930364274,-360.4868151179717,0
3952,10702,22839,12/2/2010,MANHEIM,2004.0,6.0,GM,ION,2,SEDAN,BLACK,AUTO,Covers,75883,AMERICAN,3403.0,4523.0,6182.0,7293.0,3486.0,4596.0,6328.0,7284.0,20833,TX,4360.0,803,2010.0,12.0,2.0,Thursday,4.529268824391345,7.0,0,0,4.0,-7598.4979886581705,-1139.0514751225214,0
3953,24170,5994,11/16/2010,MANHEIM,2004.0,6.0,FORD,SABLE,GS,SEDAN,GREY,AUTO,Covers,107635,AMERICAN,2737.0,3834.0,6325.0,7444.0,2976.0,4378.0,6202.0,7630.0,835,AZ,3940.0,1130,2010.0,11.0,16.0,Tuesday,0.6032517105138521,3.0,0,0,4.0,-8034.599613345909,-2063.6075447931007,0
3954,6706,18973,8/25/2009,MANHEIM,2004.0,5.0,FORD,FOCUS,SE,SEDAN,SILVER,AUTO,Alloy,87834,AMERICAN,3386.0,4414.0,4157.0,5267.0,3166.0,4079.0,6513.0,7673.0,22916,CO,3800.0,1243,2009.0,8.0,25.0,Tuesday,2.3,4.0,0,0,4.0,-9261.795063238007,-52.01658006203574,0
3955,35427,70556,2/12/2009,ADESA,2006.0,3.0,GM,MALIBU,LT,SEDAN,GREY,AUTO,Alloy,78958,AMERICAN,5937.0,7147.0,6912.0,8219.0,6469.0,7548.0,7487.0,8652.0,19662,TX,6480.0,1038,2009.0,2.0,12.0,Thursday,2.2,4.0,0,0,4.0,-2509.9011885519258,1949.0878690916352,0
3956,47675,25826,7/7/2010,OTHER,2004.0,5.0,CHRYSLER,SONATA,Lar,SEDAN,GREY,AUTO,Alloy,60322,AMERICAN,6720.0,8344.0,7758.0,9512.0,6815.0,8217.0,10233.0,12679.0,18880,SC,5700.0,1515,2009.0,11.0,10.0,Wednesday,0.6002490228259411,6.0,0,0,4.0,6336.790517551353,2742.137560794721,0
3957,22260,10220,11/24/2010,MANHEIM,2008.0,2.0,GM,IMPALA,LS,SEDAN,SILVER,AUTO,Covers,66720,AMERICAN,7833.0,8702.0,11827.0,12787.0,8448.0,9762.0,12717.0,13854.0,23657,CA,8470.0,1703,2010.0,11.0,24.0,Wednesday,3.5,6.0,0,0,4.0,7650.756097623925,-1079.0145732962317,0
3958,48643,7680,5/18/2009,MANHEIM,2006.0,3.0,GM,1500 SILVERADO,SXT,SEDAN,WHITE,AUTO,Covers,61298,AMERICAN,5480.0,6461.0,6418.0,7478.0,5480.0,6461.0,6418.0,7478.0,20740,NC,5300.0,728,2009.0,5.0,27.0,Monday,2.7,6.0,0,0,4.0,8216.24692646363,-1099.624449781722,0
3959,38225,46050,6/2/2010,MANHEIM,2006.0,4.0,FORD,TAURUS,SEL,SEDAN,GOLD,AUTO,Alloy,93977,AMERICAN,4970.0,6445.0,8272.0,9863.0,4874.0,6176.0,8510.0,9686.0,20207,MO,4875.0,1053,2010.0,6.0,2.0,Wednesday,3.144320075576298,6.0,0,0,4.0,-1958.5028958112528,-1498.1073331690338,0
3960,31376,32115,7/9/2010,OTHER,2004.0,6.0,GM,AVALANCHE 1500 V,150,SUV,GREY,AUTO,Alloy,86228,AMERICAN,8956.0,10727.0,12663.0,14537.0,8470.0,10081.0,12162.0,13952.0,20740,SC,11700.0,1373,2010.0,7.0,9.0,Friday,5.3,4.0,NO,0,4.0,9606.73238206018,-754.6979113973749,0
3961,3932,21116,8/11/2010,MANHEIM,2005.0,5.0,GM,COLORADO PICKUP,LS,CAB,BLACK,MANUAL,Alloy,65999,AMERICAN,6931.0,8421.0,10772.0,11974.0,6994.0,8687.0,10443.0,12133.0,25100,TX,8185.0,630,2010.0,8.0,11.0,Wednesday,2.8,9.0,NO,0,4.0,4229.0396996474465,-939.4370969992308,0
3962,2152,70186,2/12/2010,ADESA,2007.0,3.0,GM,G6,Bas,SEDAN,GREY,AUTO,Covers,54142,AMERICAN,7134.0,8217.0,10682.0,12107.0,8080.0,9102.0,10752.0,12243.0,20740,FL,7500.0,837,2010.0,2.0,12.0,Friday,1.9517969033467184,4.0,0,0,4.0,4860.066080003852,-430.9627256480955,0
3963,17667,2943,6/2/2010,OTHER,2006.0,4.0,CHRYSLER,MAGNUM,SE,WAGON,WHITE,AUTO,Covers,59877,AMERICAN,8520.0,10285.0,12915.0,14624.0,8595.0,10243.0,12612.0,14188.0,8172,AL,9500.0,1086,2010.0,6.0,2.0,Wednesday,3.5,6.0,0,0,5.0,9819.430250831852,-1216.9095577886862,0
3964,25661,29445,12/30/2009,OTHER,2008.0,1.0,CHRYSLER,CALIBER,SE,WAGON,ORANGE,AUTO,Covers,50599,AMERICAN,6827.0,7406.0,11190.0,11847.0,8033.0,8513.0,11913.0,12272.0,99761,OK,6400.0,754,2009.0,12.0,30.0,Wednesday,1.5729354812302347,5.0,0,0,4.0,4838.124522343026,-1469.9250678948956,0
3965,55213,39770,5/20/2010,MANHEIM,2003.0,6.0,GM,SABLE,LS,SEDAN,BLUE,AUTO,Alloy,64289,AMERICAN,5699.0,7093.0,9619.0,10704.0,5315.0,6715.0,9296.0,10626.0,835,AZ,7950.0,1118,2009.0,12.0,10.0,Thursday,4.2,6.0,0,0,4.0,-9238.65923122246,-1238.948188931068,0
3966,34629,10481,12/8/2009,MANHEIM,2007.0,2.0,FORD,FIVE HUNDRED,SEL,SEDAN,BLACK,AUTO,Alloy,78787,AMERICAN,7845.0,9752.0,11734.0,13656.0,8895.0,10560.0,12123.0,14052.0,25100,TX,7200.0,1506,2009.0,12.0,8.0,Tuesday,3.305924708679759,8.0,0,0,4.0,8558.711736838126,-375.1221703224791,0
3967,27274,9894,3/23/2010,MANHEIM,2007.0,3.0,GM,G6,Bas,SEDAN,BLUE,AUTO,Covers,55322,AMERICAN,8025.0,9088.0,11237.0,12588.0,7514.0,8600.0,11567.0,12940.0,16044,MD,8455.0,837,2010.0,3.0,23.0,Tuesday,2.780394243435477,4.0,0,0,4.0,6071.289811606307,-1013.2056388303804,0
3968,21258,13865,9/21/2010,MANHEIM,2003.0,7.0,CHRYSLER,PT CRUISER,Lim,SEDAN,BLACK,AUTO,Alloy,83988,AMERICAN,3359.0,4531.0,6771.0,7970.0,3451.0,4429.0,6451.0,7329.0,16044,MD,6120.0,1803,2010.0,9.0,21.0,Tuesday,2.6851668354106812,6.0,0,0,4.0,-7111.869879872879,-1777.6009726200436,0
3969,54025,22404,5/28/2009,MANHEIM,2003.0,6.0,MITSUBISHI,1500 RAM PICKUP,SXT,SEDAN,RED,AUTO,Covers,69412,JAPANESE,2526.0,3466.0,3228.0,4243.0,2347.0,3201.0,3035.0,3957.0,17212,TX,6545.0,533,2009.0,9.0,16.0,Thursday,2.0,4.0,0,0,4.0,3620.6901740219264,-1318.7383570895274,0
3970,44941,32235,7/13/2010,OTHER,2006.0,4.0,GM,ION,LS,WAGON,BLUE,AUTO,Alloy,84375,AMERICAN,8890.0,10815.0,13062.0,14346.0,9240.0,11797.0,13807.0,16073.0,99750,TN,7555.0,594,2010.0,2.0,15.0,Tuesday,4.2,6.0,0,0,4.0,-9255.092680364256,-183.96424007521549,0
3971,15051,64914,12/14/2010,MANHEIM,2007.0,3.0,GM,1500 SILVERADO,LS,CAB,BLUE,MANUAL,Covers,85226,AMERICAN,7304.0,9363.0,12202.0,14160.0,8663.0,10213.0,12575.0,14623.0,18880,TN,6600.0,1373,2010.0,12.0,14.0,Tuesday,4.3,6.0,0,0,5.0,8872.826355568806,-1540.0263270783746,0
3972,38668,67874,10/12/2010,ADESA,2006.0,4.0,CHRYSLER,DAKOTA PICKUP,SLT,CAB,RED,AUTO,Alloy,90025,AMERICAN,9273.0,11262.0,13295.0,14678.0,8226.0,10337.0,13154.0,14839.0,25100,TX,9445.0,1774,2010.0,10.0,12.0,Tuesday,4.7,8.0,NO,0,4.0,10915.393495203409,-1154.6623272417646,0
